Country,Region,Date,Temperature,RelativeHumidity,WindSpeed
Malaysia,PetalingJaya,2014-06-06,26.86,85.42,13.68
Malaysia,PetalingJaya,2014-06-07,27.57,83.14,15.63
Malaysia,PetalingJaya,2014-06-08,27.85,84.91,14.49
Malaysia,PetalingJaya,2014-06-09,27.81,84.69,9.34
Malaysia,PetalingJaya,2014-06-10,27.28,88.51,8.50
Malaysia,PetalingJaya,2014-06-11,27.42,88.32,9.57
Malaysia,PetalingJaya,2014-06-12,27.17,86.12,10.82
Malaysia,PetalingJaya,2014-06-13,27.74,81.08,10.66
Malaysia,PetalingJaya,2014-06-14,27.27,85.12,9.69
Malaysia,PetalingJaya,2014-06-15,27.45,81.77,11.93
Malaysia,PetalingJaya,2014-06-16,27.84,77.63,14.76
Malaysia,PetalingJaya,2014-06-17,27.63,82.64,12.73
Malaysia,PetalingJaya,2014-06-18,27.48,80.89,13.32
Malaysia,PetalingJaya,2014-06-19,27.85,79.49,11.30
Malaysia,PetalingJaya,2014-06-20,27.68,79.31,11.18
Malaysia,PetalingJaya,2014-06-21,28.10,74.93,10.31
Malaysia,PetalingJaya,2014-06-22,27.84,79.23,9.00
Malaysia,PetalingJaya,2014-06-23,28.10,78.69,11.18
Malaysia,PetalingJaya,2014-06-24,28.08,74.71,9.90
Malaysia,PetalingJaya,2014-06-25,28.00,74.52,13.66
Malaysia,PetalingJaya,2014-06-26,28.12,75.61,10.19
Malaysia,PetalingJaya,2014-06-27,27.34,80.37,11.44
Malaysia,PetalingJaya,2014-06-28,27.00,83.18,9.61
Malaysia,PetalingJaya,2014-06-29,27.22,80.18,11.90
Malaysia,PetalingJaya,2014-06-30,27.46,79.34,11.79
Malaysia,PetalingJaya,2014-07-01,26.83,82.88,11.89
Malaysia,PetalingJaya,2014-07-02,27.27,80.38,8.76
Malaysia,PetalingJaya,2014-07-03,26.83,83.40,9.16
Malaysia,PetalingJaya,2014-07-04,26.54,85.37,13.78
Malaysia,PetalingJaya,2014-07-05,26.97,79.60,12.90
Malaysia,PetalingJaya,2014-07-06,27.26,80.26,11.44
Malaysia,PetalingJaya,2014-07-07,26.24,85.04,12.82
Malaysia,PetalingJaya,2014-07-08,26.60,83.28,8.91
Malaysia,PetalingJaya,2014-07-09,27.47,78.41,9.35
Malaysia,PetalingJaya,2014-07-10,27.07,84.29,10.09
Malaysia,PetalingJaya,2014-07-11,26.76,85.03,10.31
Malaysia,PetalingJaya,2014-07-12,26.65,83.00,7.93
Malaysia,PetalingJaya,2014-07-13,28.05,73.51,10.81
Malaysia,PetalingJaya,2014-07-14,27.76,75.42,12.68
Malaysia,PetalingJaya,2014-07-15,28.61,71.22,11.75
Malaysia,PetalingJaya,2014-07-16,27.70,78.06,9.01
Malaysia,PetalingJaya,2014-07-17,27.28,80.82,12.03
Malaysia,PetalingJaya,2014-07-18,27.84,66.11,14.34
Malaysia,PetalingJaya,2014-07-19,27.68,67.47,14.53
Malaysia,PetalingJaya,2014-07-20,28.15,64.82,14.06
Malaysia,PetalingJaya,2014-07-21,28.46,67.36,13.21
Malaysia,PetalingJaya,2014-07-22,28.48,71.06,10.38
Malaysia,PetalingJaya,2014-07-23,28.79,68.37,11.27
Malaysia,PetalingJaya,2014-07-24,28.76,67.77,15.86
Malaysia,PetalingJaya,2014-07-25,29.30,60.51,15.72
Malaysia,PetalingJaya,2014-07-26,29.20,64.98,15.72
Malaysia,PetalingJaya,2014-07-27,29.07,65.23,14.62
Malaysia,PetalingJaya,2014-07-28,28.67,72.82,13.10
Malaysia,PetalingJaya,2014-07-29,27.07,79.79,11.92
Malaysia,PetalingJaya,2014-07-30,27.38,79.95,9.69
Malaysia,PetalingJaya,2014-07-31,27.08,80.12,12.98
Malaysia,PetalingJaya,2014-08-01,26.80,77.54,10.66
Malaysia,PetalingJaya,2014-08-02,27.87,75.15,15.12
Malaysia,PetalingJaya,2014-08-03,27.51,76.70,14.53
Malaysia,PetalingJaya,2014-08-04,28.14,71.84,14.17
Malaysia,PetalingJaya,2014-08-05,27.57,74.77,15.98
Malaysia,PetalingJaya,2014-08-06,26.38,83.62,12.66
Malaysia,PetalingJaya,2014-08-07,26.63,81.72,11.53
Malaysia,PetalingJaya,2014-08-08,27.19,78.04,13.68
Malaysia,PetalingJaya,2014-08-09,27.84,73.94,13.55
Malaysia,PetalingJaya,2014-08-10,26.48,82.58,10.85
Malaysia,PetalingJaya,2014-08-11,25.93,84.74,12.39
Malaysia,PetalingJaya,2014-08-12,25.90,84.23,8.53
Malaysia,PetalingJaya,2014-08-13,25.49,86.66,14.00
Malaysia,PetalingJaya,2014-08-14,25.53,87.79,11.99
Malaysia,PetalingJaya,2014-08-15,26.19,82.36,9.42
Malaysia,PetalingJaya,2014-08-16,26.46,80.00,10.46
Malaysia,PetalingJaya,2014-08-17,26.80,80.67,10.19
Malaysia,PetalingJaya,2014-08-18,26.05,85.65,10.69
Malaysia,PetalingJaya,2014-08-19,25.62,86.75,13.80
Malaysia,PetalingJaya,2014-08-20,26.09,85.82,11.30
Malaysia,PetalingJaya,2014-08-21,25.99,84.74,7.20
Malaysia,PetalingJaya,2014-08-22,26.56,83.20,10.54
Malaysia,PetalingJaya,2014-08-23,26.20,84.56,8.44
Malaysia,PetalingJaya,2014-08-24,25.17,90.61,11.57
Malaysia,PetalingJaya,2014-08-25,25.18,89.74,11.53
Malaysia,PetalingJaya,2014-08-26,25.63,84.22,10.04
Malaysia,PetalingJaya,2014-08-27,25.38,85.35,12.48
Malaysia,PetalingJaya,2014-08-28,25.39,81.48,7.65
Malaysia,PetalingJaya,2014-08-29,25.64,86.47,7.90
Malaysia,PetalingJaya,2014-08-30,25.71,84.54,10.48
Malaysia,PetalingJaya,2014-08-31,25.42,87.27,11.57
Malaysia,PetalingJaya,2014-09-01,26.50,81.45,8.65
Malaysia,PetalingJaya,2014-09-02,25.86,84.85,11.25
Malaysia,PetalingJaya,2014-09-03,26.05,85.18,11.21
Malaysia,PetalingJaya,2014-09-04,26.17,85.83,10.38
Malaysia,PetalingJaya,2014-09-05,26.05,85.41,14.24
Malaysia,PetalingJaya,2014-09-06,26.34,81.62,9.61
Malaysia,PetalingJaya,2014-09-07,26.59,80.32,13.20
Malaysia,PetalingJaya,2014-09-08,26.28,81.20,12.48
Malaysia,PetalingJaya,2014-09-09,25.95,84.04,11.11
