Country,Region,Date,Temperature,RelativeHumidity,WindSpeed
Malaysia,KualaLumpur,2014-06-13,27.41,82.29,10.66
Malaysia,KualaLumpur,2014-06-14,26.71,87.24,9.69
Malaysia,KualaLumpur,2014-06-15,27.02,83.57,11.93
Malaysia,KualaLumpur,2014-06-16,27.56,79.15,14.76
Malaysia,KualaLumpur,2014-06-17,27.00,85.95,12.73
Malaysia,KualaLumpur,2014-06-18,27.04,82.29,13.32
Malaysia,KualaLumpur,2014-06-19,27.41,82.98,11.30
Malaysia,KualaLumpur,2014-06-20,27.22,82.07,11.18
Malaysia,KualaLumpur,2014-06-21,27.96,75.88,10.31
Malaysia,KualaLumpur,2014-06-22,27.52,80.70,9.00
Malaysia,KualaLumpur,2014-06-23,27.93,80.40,11.18
Malaysia,KualaLumpur,2014-06-24,27.38,80.05,9.90
Malaysia,KualaLumpur,2014-06-25,27.07,79.46,13.66
Malaysia,KualaLumpur,2014-06-26,27.40,80.54,10.19
Malaysia,KualaLumpur,2014-06-27,26.72,83.09,11.44
Malaysia,KualaLumpur,2014-06-28,26.26,87.03,9.61
Malaysia,KualaLumpur,2014-06-29,26.63,83.38,11.90
Malaysia,KualaLumpur,2014-06-30,26.90,82.04,11.79
Malaysia,KualaLumpur,2014-07-01,25.99,87.65,11.89
Malaysia,KualaLumpur,2014-07-02,26.48,86.16,8.76
Malaysia,KualaLumpur,2014-07-03,26.03,87.97,9.16
Malaysia,KualaLumpur,2014-07-04,26.08,86.54,13.78
Malaysia,KualaLumpur,2014-07-05,26.67,79.90,12.90
Malaysia,KualaLumpur,2014-07-06,26.89,80.99,11.44
Malaysia,KualaLumpur,2014-07-07,25.60,88.04,12.82
Malaysia,KualaLumpur,2014-07-08,25.90,86.88,8.91
Malaysia,KualaLumpur,2014-07-09,26.78,82.08,9.35
Malaysia,KualaLumpur,2014-07-10,26.48,87.26,10.09
Malaysia,KualaLumpur,2014-07-11,26.16,87.52,10.31
Malaysia,KualaLumpur,2014-07-12,25.69,86.96,7.93
Malaysia,KualaLumpur,2014-07-13,27.16,78.67,10.81
Malaysia,KualaLumpur,2014-07-14,26.85,81.33,12.68
Malaysia,KualaLumpur,2014-07-15,28.19,74.85,11.75
Malaysia,KualaLumpur,2014-07-16,27.18,80.48,9.01
Malaysia,KualaLumpur,2014-07-17,26.87,82.61,12.03
Malaysia,KualaLumpur,2014-07-18,27.68,65.97,14.34
Malaysia,KualaLumpur,2014-07-19,27.18,68.35,14.53
Malaysia,KualaLumpur,2014-07-20,27.69,66.53,14.06
Malaysia,KualaLumpur,2014-07-21,28.08,70.31,13.21
Malaysia,KualaLumpur,2014-07-22,27.65,76.52,10.38
