date,overall_aqi
2017-06-26,156.94
2017-06-27,151.77
2017-06-28,139.17
2017-06-29,136.7
2017-06-30,153.32
2017-07-01,152.81
2017-07-02,157.45
2017-07-03,157.45
2017-07-04,162.1
2017-07-05,157.45
2017-07-06,153.32
2017-07-07,151.26
2017-07-08,152.29
2017-07-09,155.39
2017-07-10,151.26
2017-07-11,153.32
2017-07-12,139.17
2017-07-13,160.55
2017-07-14,155.91
2017-07-15,141.63
2017-07-16,139.17
2017-07-17,151.77
2017-07-18,146.55
2017-07-19,149.02
2017-07-20,152.29
2017-07-21,152.29
2017-07-22,151.26
2017-07-23,144.09
2017-07-24,152.29
2017-07-25,155.91
2017-07-26,144.09
2017-07-27,146.55
2017-07-28,153.84
2017-07-29,157.97
2017-07-30,171.4
2017-07-31,152.81
2017-08-01,153.84
2017-08-02,152.81
2017-08-03,153.32
2017-08-04,152.81
2017-08-05,154.36
2017-08-06,151.77
2017-08-07,151.77
2017-08-08,149.02
2017-08-09,144.09
2017-08-10,152.81
2017-08-11,153.32
2017-08-12,149.02
2017-08-13,149.02
2017-08-14,155.91
2017-08-15,152.81
2017-08-16,152.29
2017-08-17,151.77
2017-08-18,144.09
2017-08-19,149.02
2017-08-20,139.17
2017-08-21,139.17
2017-08-22,167.26
2017-08-23,136.7
2017-08-24,154.36
2017-08-25,157.45
2017-08-26,144.09
2017-08-27,131.78
2017-08-28,144.09
2017-08-29,146.55
2017-08-30,144.09
2017-08-31,144.09
2017-09-01,162.1
2017-09-02,136.7
2017-09-03,151.26
2017-09-04,152.81
2017-09-05,139.17
2017-09-06,139.17
2017-09-08,30.56
2017-09-09,152.81
2017-09-10,152.81
2017-09-11,152.29
2017-09-12,153.84
2017-09-13,151.26
2017-09-14,153.32
2017-09-15,153.84
2017-09-16,153.84
2017-09-17,146.55
2017-09-18,131.78
2017-09-19,139.17
2017-09-20,144.09
2017-09-21,152.29
2017-09-22,152.29
2017-09-23,159.0
2017-09-24,158.49
2017-09-25,159.0
2017-09-26,186.37
2017-09-27,151.77
2017-09-28,156.42
2017-09-29,151.26
2017-09-30,153.84
2017-10-01,157.45
2017-10-02,156.42
2017-10-03,151.77
2017-10-04,139.17
2017-10-05,134.24
2017-10-06,136.7
2017-10-07,37.04
2017-10-08,139.17
2017-10-09,134.24
2017-10-10,151.26
2017-10-11,141.63
2017-10-12,144.09
2017-10-13,144.09
2017-10-14,153.32
2017-10-15,151.77
2017-10-16,144.09
2017-10-17,149.02
2017-10-18,152.29
2017-10-19,172.43
2017-10-20,153.32
2017-10-21,153.84
2017-10-22,155.91
2017-10-23,153.84
2017-10-24,153.32
2017-10-25,157.45
2017-10-26,158.49
2017-10-27,155.91
2017-10-28,157.45
2017-10-29,160.04
2017-10-30,175.53
2017-10-31,177.59
2017-11-01,174.49
2017-11-02,169.85
2017-11-03,169.85
2017-11-04,185.85
2017-11-05,178.11
2017-11-06,175.01
2017-11-07,169.85
2017-11-08,160.55
2017-11-09,157.45
2017-11-10,155.39
2017-11-11,156.42
2017-11-12,154.87
2017-11-13,158.49
2017-11-14,162.62
2017-11-15,162.1
2017-11-16,162.62
2017-11-17,164.17
2017-11-18,157.97
2017-11-19,160.55
2017-11-20,161.58
2017-11-21,162.62
2017-11-22,158.49
2017-11-23,162.1
2017-11-24,163.13
2017-11-25,161.07
2017-11-26,158.49
2017-11-27,163.13
2017-11-28,171.4
2017-11-29,165.2
2017-11-30,162.62
2017-12-01,161.58
2017-12-02,163.65
2017-12-03,165.2
2017-12-04,165.72
2017-12-05,166.75
2017-12-06,171.91
2017-12-07,176.56
2017-12-08,178.62
2017-12-09,181.21
2017-12-10,175.53
2017-12-11,163.65
2017-12-12,165.2
2017-12-13,162.62
2017-12-14,159.52
2017-12-15,166.75
2017-12-16,168.3
2017-12-17,171.91
2017-12-18,169.85
2017-12-19,188.43
2017-12-20,178.62
2017-12-21,178.62
2017-12-22,179.66
2017-12-23,183.79
2017-12-24,173.98
2017-12-25,168.3
2017-12-26,185.34
2017-12-27,175.53
2017-12-28,152.81
2017-12-29,156.94
2017-12-30,160.04
2017-12-31,160.55
2018-01-01,165.72
2018-01-02,167.26
2018-01-03,166.23
2018-01-04,166.75
2018-01-05,164.17
2018-01-06,180.69
2018-01-07,185.34
2018-01-08,176.04
2018-01-09,169.33
2018-01-10,167.78
2018-01-11,178.62
2018-01-12,157.97
2018-01-13,162.62
2018-01-14,174.49
2018-01-15,178.62
2018-01-16,183.27
2018-01-17,181.72
2018-01-18,175.53
2018-01-19,171.91
2018-01-20,177.59
2018-01-21,182.75
2018-01-22,172.43
2018-01-23,172.94
2018-01-24,162.1
2018-01-25,165.2
2018-01-26,165.72
2018-01-27,170.88
2018-01-28,168.81
2018-01-29,170.88
2018-01-30,168.3
2018-01-31,175.01
2018-02-01,175.53
2018-02-02,178.62
2018-02-03,198.76
2018-02-04,199.79
2018-02-05,204.47
2018-02-06,211.41
2018-02-07,201.5
2018-02-08,195.66
2018-02-09,196.7
2018-02-10,189.98
2018-02-11,189.47
2018-02-12,201.5
2018-02-13,209.42
2018-02-14,209.42
2018-02-15,196.7
2018-02-16,178.62
2018-02-17,183.79
2018-02-18,190.5
2018-02-19,197.73
2018-02-20,202.49
2018-02-21,201.5
2018-02-22,188.43
2018-02-23,187.4
2018-02-24,189.47
2018-02-25,185.85
2018-02-26,196.18
2018-02-27,194.11
2018-02-28,212.4
2018-03-01,215.37
2018-03-02,213.39
2018-03-03,198.24
2018-03-04,199.79
2018-03-05,206.45
2018-03-06,221.32
2018-03-07,205.46
2018-03-08,225.28
2018-03-09,198.76
2018-03-10,181.21
2018-03-11,201.5
2018-03-12,197.21
2018-03-13,191.53
2018-03-14,206.45
2018-03-15,212.4
2018-03-16,218.34
2018-03-17,221.32
2018-03-18,223.3
2018-03-19,211.41
2018-03-20,202.49
2018-03-21,218.34
2018-03-22,212.4
2018-03-23,210.41
2018-03-24,208.43
2018-03-25,213.39
2018-03-26,211.41
2018-03-27,198.76
2018-03-28,213.39
2018-03-29,229.24
2018-03-30,230.23
2018-03-31,210.41
2018-04-01,192.05
2018-04-02,195.66
2018-04-03,178.11
2018-04-04,186.89
2018-04-05,180.17
2018-04-06,168.3
2018-04-07,163.13
2018-04-08,155.39
2018-04-09,167.26
2018-04-10,186.89
2018-04-11,215.37
2018-04-12,208.43
2018-04-13,208.43
2018-04-14,219.33
2018-04-15,220.32
2018-04-16,197.73
2018-04-17,175.53
2018-04-18,166.23
2018-04-19,178.11
2018-04-20,195.66
2018-04-21,203.48
2018-04-22,216.36
2018-04-23,213.39
2018-04-24,218.34
2018-04-25,213.39
2018-04-26,191.02
2018-04-27,181.72
2018-04-28,179.66
2018-04-29,167.26
2018-04-30,163.13
2018-05-01,158.49
2018-05-02,136.7
2018-05-03,151.26
2018-05-04,155.91
2018-05-05,157.45
2018-05-06,166.75
2018-05-07,178.11
2018-05-08,184.82
2018-05-09,186.37
2018-05-10,251.05
2018-05-11,163.65
2018-05-12,178.11
2018-05-13,166.23
2018-05-14,165.2
2018-05-15,168.81
2018-05-16,169.33
2018-05-17,159.52
2018-05-18,154.36
2018-05-19,161.58
2018-05-20,164.17
2018-05-21,166.75
2018-05-22,155.39
2018-05-23,159.52
2018-05-24,149.02
2018-05-25,149.02
2018-05-26,153.32
2018-05-27,134.24
2018-05-28,141.63
2018-05-29,136.7
2018-05-30,139.17
2018-05-31,124.39
2018-06-01,169.85
2018-06-02,169.85
2018-06-03,185.85
2018-06-04,181.21
2018-06-05,162.1
2018-06-06,136.7
2018-06-07,152.29
2018-06-08,136.7
2018-06-09,141.63
2018-06-10,126.85
2018-06-11,109.62
2018-06-12,124.39
2018-06-13,134.24
2018-06-14,154.87
2018-06-15,153.84
2018-06-16,162.62
2018-06-17,172.43
2018-06-18,178.11
2018-06-19,175.53
2018-06-20,165.72
2018-06-21,155.91
2018-06-22,155.91
2018-06-23,154.87
2018-06-24,151.77
2018-06-25,156.94
2018-06-26,152.81
2018-06-27,136.7
2018-06-28,136.7
2018-06-29,144.09
2018-06-30,153.84
2018-07-01,153.84
2018-07-02,154.87
2018-07-03,155.91
2018-07-04,153.32
2018-07-05,167.26
2018-07-06,152.81
2018-07-07,151.26
2018-07-08,155.39
2018-07-09,154.36
2018-07-10,154.87
2018-07-11,146.55
2018-07-12,141.63
2018-07-13,141.63
2018-07-14,155.91
2018-07-15,163.13
2018-07-16,199.28
2018-07-17,119.47
2018-07-18,160.04
2018-07-19,126.85
2018-07-20,141.63
2018-07-21,155.39
2018-07-22,157.97
2018-07-23,155.91
2018-07-24,155.39
2018-07-25,159.0
2018-07-26,163.13
2018-07-27,161.58
2018-07-28,155.39
2018-07-29,160.04
2018-07-30,162.1
2018-07-31,159.0
2018-08-01,161.07
2018-08-02,168.3
2018-08-03,161.58
2018-08-04,163.13
2018-08-05,162.1
2018-08-06,163.65
2018-08-07,157.97
2018-08-08,159.52
2018-08-09,160.04
2018-08-10,156.42
2018-08-11,154.36
2018-08-12,156.42
2018-08-13,146.55
2018-08-14,152.29
2018-08-15,160.04
2018-08-16,159.52
2018-08-17,161.07
2018-08-18,136.7
2018-08-19,146.55
2018-08-20,155.39
2018-08-21,155.39
2018-08-22,153.84
2018-08-23,155.91
2018-08-24,152.29
2018-08-25,151.77
2018-08-26,151.77
2018-08-27,131.78
2018-08-28,141.63
2018-08-29,152.29
2018-08-30,160.55
2018-08-31,155.91
2018-09-01,167.78
2018-09-02,151.77
2018-09-03,151.77
2018-09-04,152.29
2018-09-05,144.09
2018-09-06,151.26
2018-09-07,157.45
2018-09-08,151.77
2018-09-09,152.81
2018-09-10,153.32
2018-09-11,152.29
2018-09-12,168.3
2018-09-13,155.39
2018-09-14,139.17
2018-09-15,151.77
2018-09-16,154.87
2018-09-17,155.39
2018-09-18,117.01
2018-09-19,114.54
2018-09-20,112.08
2018-09-21,139.17
2018-09-22,149.02
2018-09-23,154.87
2018-09-24,153.84
2018-09-25,152.29
2018-09-26,144.09
2018-09-27,151.26
2018-09-28,152.29
2018-09-29,154.36
2018-09-30,152.81
2018-10-01,155.91
2018-10-02,151.77
2018-10-03,154.36
2018-10-04,164.68
2018-10-05,174.49
2018-10-06,173.98
2018-10-07,173.46
2018-10-08,174.49
2018-10-09,173.46
2018-10-10,168.3
2018-10-11,156.42
2018-10-12,162.1
2018-10-13,157.45
2018-10-14,159.0
2018-10-15,158.49
2018-10-16,160.55
2018-10-17,156.94
2018-10-18,156.94
2018-10-19,158.49
2018-10-20,161.07
2018-10-21,155.91
2018-10-22,149.02
2018-10-23,146.55
2018-10-24,151.77
2018-10-25,152.29
2018-10-26,155.91
2018-10-27,156.42
2018-10-28,159.0
2018-10-29,160.04
2018-10-30,157.45
2018-10-31,162.1
2018-11-01,164.17
2018-11-02,166.23
2018-11-03,169.85
2018-11-04,166.75
2018-11-05,165.72
2018-11-06,162.1
2018-11-07,160.04
2018-11-08,159.0
2018-11-09,155.39
2018-11-10,146.55
2018-11-11,131.78
2018-11-12,136.7
2018-11-13,144.09
2018-11-14,152.29
2018-11-15,151.77
2018-11-16,154.36
2018-11-17,157.97
2018-11-18,158.49
2018-11-19,161.07
2018-11-20,161.07
2018-11-21,159.52
2018-11-22,160.55
2018-11-23,161.07
2018-11-24,160.04
2018-11-25,160.04
2018-11-26,160.55
2018-11-27,161.58
2018-11-28,157.97
2018-11-29,164.68
2018-11-30,167.26
2018-12-01,164.68
2018-12-02,165.2
2018-12-03,165.2
2018-12-04,166.23
2018-12-05,162.62
2018-12-06,163.65
2018-12-07,175.01
2018-12-08,188.43
2018-12-09,177.59
2018-12-10,158.49
2018-12-11,160.55
2018-12-12,160.55
2018-12-13,153.32
2018-12-14,155.39
2018-12-15,158.49
2018-12-16,155.91
2018-12-17,152.81
2018-12-18,159.52
2018-12-19,166.23
2018-12-20,171.91
2018-12-21,160.04
2018-12-22,152.29
2018-12-23,154.36
2018-12-24,159.52
2018-12-25,160.55
2018-12-26,157.45
2018-12-27,161.58
2018-12-28,169.85
2018-12-29,173.46
2018-12-30,158.49
2018-12-31,37.96
2019-01-01,167.78
2019-01-02,157.97
2019-01-03,157.97
2019-01-04,157.97
2019-01-05,158.49
2019-01-06,157.97
2019-01-07,165.2
2019-01-08,160.04
2019-01-09,155.91
2019-01-10,159.0
2019-01-11,162.1
2019-01-12,162.62
2019-01-13,163.13
2019-01-14,161.07
2019-01-15,165.2
2019-01-16,156.42
2019-01-17,163.13
2019-01-18,171.4
2019-01-19,176.04
2019-01-20,169.33
2019-01-21,164.17
2019-01-22,168.81
2019-01-23,175.53
2019-01-24,166.75
2019-01-25,170.88
2019-01-26,170.36
2019-01-27,188.43
2019-01-28,186.37
2019-01-29,188.95
2019-01-30,191.53
2019-01-31,180.69
2019-02-01,183.79
2019-02-02,189.47
2019-02-03,169.85
2019-02-04,162.1
2019-02-05,157.97
2019-02-06,165.2
2019-02-07,164.68
2019-02-08,163.13
2019-02-09,165.2
2019-02-10,168.3
2019-02-11,181.72
2019-02-12,215.37
2019-02-13,207.44
2019-02-14,185.34
2019-02-15,188.43
2019-02-16,197.21
2019-02-17,185.34
2019-02-18,191.02
2019-02-19,198.24
2019-02-20,197.21
2019-02-21,202.49
2019-02-22,203.48
2019-02-23,210.41
2019-02-24,195.66
2019-02-25,195.66
2019-02-26,203.48
2019-02-27,202.49
2019-02-28,208.43
2019-03-01,192.56
2019-03-02,190.5
2019-03-03,188.43
2019-03-04,179.66
2019-03-05,168.3
2019-03-06,170.36
2019-03-07,178.62
2019-03-08,187.92
2019-03-09,180.69
2019-03-10,195.66
2019-03-11,222.31
2019-03-12,252.04
2019-03-13,241.14
2019-03-14,254.02
2019-03-15,269.87
2019-03-16,250.05
2019-03-17,250.05
2019-03-18,226.27
2019-03-19,199.28
2019-03-20,194.63
2019-03-21,197.21
2019-03-22,240.14
2019-03-23,332.22
2019-03-24,304.47
2019-03-25,240.14
2019-03-26,226.27
2019-03-27,219.33
2019-03-28,212.4
2019-03-29,242.13
2019-03-30,328.25
2019-03-31,227.26
2019-04-01,264.92
2019-04-02,263.93
2019-04-03,243.12
2019-04-04,239.15
2019-04-05,240.14
2019-04-06,227.26
2019-04-07,209.42
2019-04-08,204.47
2019-04-09,208.43
2019-04-10,215.37
2019-04-11,224.29
2019-04-12,225.28
2019-04-13,219.33
2019-04-14,199.28
2019-04-15,198.24
2019-04-16,202.49
2019-04-17,197.21
2019-04-18,186.89
2019-04-19,197.21
2019-04-20,199.79
2019-04-21,201.5
2019-04-22,190.5
2019-04-23,171.4
2019-04-24,180.69
2019-04-25,195.66
2019-04-26,192.56
2019-04-27,193.6
2019-04-28,196.18
2019-04-29,202.49
2019-04-30,199.28
2019-05-01,199.79
2019-05-02,205.46
2019-05-03,208.43
2019-05-04,194.63
2019-05-05,199.79
2019-05-06,199.79
2019-05-07,202.49
2019-05-08,198.76
2019-05-09,189.98
2019-05-10,187.92
2019-05-11,188.95
2019-05-12,176.56
2019-05-13,172.43
2019-05-14,165.72
2019-05-15,163.13
2019-05-16,173.46
2019-05-17,182.24
2019-05-18,187.4
2019-05-19,180.69
2019-05-20,195.66
2019-05-21,172.94
2019-05-22,154.36
2019-05-23,156.94
2019-05-24,166.23
2019-05-25,168.3
2019-05-26,164.68
2019-05-27,164.68
2019-05-28,162.1
2019-05-29,156.94
2019-05-30,146.55
2019-05-31,152.81
2019-06-01,152.29
2019-06-02,154.87
2019-06-03,131.78
2019-06-04,144.09
2019-06-05,151.26
2019-06-06,183.79
2019-06-07,152.29
2019-06-08,153.32
2019-06-09,152.81
2019-06-10,124.39
2019-06-11,129.32
2019-06-12,151.26
2019-06-13,149.02
2019-06-14,149.02
2019-06-15,156.94
2019-06-16,151.77
2019-06-17,141.63
2019-06-18,151.77
2019-06-19,151.77
2019-06-20,152.29
2019-06-21,152.81
2019-06-22,154.87
2019-06-23,155.91
2019-06-24,156.94
2019-06-25,153.84
2019-06-26,154.36
2019-06-27,131.78
2019-06-28,134.24
2019-06-29,129.32
2019-06-30,136.7
2019-07-01,151.77
2019-07-02,160.55
2019-07-03,157.45
2019-07-04,157.45
2019-07-05,126.85
2019-07-06,136.7
2019-07-07,144.09
2019-07-08,152.29
2019-07-09,152.29
2019-07-10,153.32
2019-07-11,153.32
2019-07-12,152.81
2019-07-13,151.77
2019-07-14,134.24
2019-07-15,141.63
2019-07-16,151.26
2019-07-17,141.63
2019-07-18,151.26
2019-07-19,151.26
2019-07-20,151.26
2019-07-21,131.78
2019-07-22,126.85
2019-07-23,131.78
2019-07-24,136.7
2019-07-25,139.17
2019-07-26,141.63
2019-07-27,152.81
2019-07-28,146.55
2019-07-29,141.63
2019-07-30,146.55
2019-07-31,153.84
2019-08-01,136.7
2019-08-02,144.09
2019-08-03,134.24
2019-08-04,152.81
2019-08-05,117.01
2019-08-06,131.78
2019-08-07,144.09
2019-08-08,144.09
2019-08-09,153.84
2019-08-10,151.77
2019-08-11,134.24
2019-08-12,152.29
2019-08-13,155.39
2019-08-14,156.94
2019-08-15,156.94
2019-08-16,152.81
2019-08-17,156.42
2019-08-18,153.84
2019-08-19,144.09
2019-08-20,146.55
2019-08-21,144.09
2019-08-22,129.32
2019-08-23,141.63
2019-08-24,117.01
2019-08-25,131.78
2019-08-26,149.02
2019-08-27,151.26
2019-08-28,149.02
2019-08-29,152.29
2019-08-30,151.77
2019-08-31,129.32
2019-09-01,126.85
2019-09-02,144.09
2019-09-03,129.32
2019-09-04,154.36
2019-09-05,149.02
2019-09-06,144.09
2019-09-07,129.32
2019-09-08,151.26
2019-09-09,151.77
2019-09-10,151.26
2019-09-11,146.55
2019-09-12,144.09
2019-09-13,136.7
2019-09-14,149.02
2019-09-15,155.39
2019-09-16,155.91
2019-09-17,156.42
2019-09-18,154.36
2019-09-19,151.77
2019-09-20,153.32
2019-09-21,155.39
2019-09-22,154.87
2019-09-23,160.04
2019-09-24,166.75
2019-09-25,170.88
2019-09-26,171.91
2019-09-27,166.23
2019-09-28,168.81
2019-09-29,174.49
2019-09-30,174.49
2019-10-01,162.1
2019-10-02,152.29
2019-10-03,154.36
2019-10-04,154.36
2019-10-05,155.91
2019-10-06,155.39
2019-10-07,154.36
2019-10-08,158.49
2019-10-09,158.49
2019-10-10,162.1
2019-10-11,146.55
2019-10-12,151.77
2019-10-13,152.81
2019-10-14,151.26
2019-10-15,152.81
2019-10-16,151.77
2019-10-17,153.32
2019-10-18,152.29
2019-10-19,156.42
2019-10-20,160.55
2019-10-21,161.58
2019-10-22,164.68
2019-10-23,160.55
2019-10-24,161.58
2019-10-25,162.1
2019-10-26,162.62
2019-10-27,156.42
2019-10-28,157.45
2019-10-29,155.39
2019-10-30,144.09
2019-10-31,153.32
2019-11-01,153.32
2019-11-02,154.87
2019-11-03,155.39
2019-11-04,156.94
2019-11-05,163.13
2019-11-06,164.68
2019-11-07,160.55
2019-11-08,160.55
2019-11-09,170.36
2019-11-10,181.72
2019-11-11,180.69
2019-11-12,179.14
2019-11-13,171.91
2019-11-14,158.49
2019-11-15,155.39
2019-11-16,160.55
2019-11-17,161.58
2019-11-18,156.94
2019-11-19,162.1
2019-11-20,164.68
2019-11-21,162.62
2019-11-22,166.75
2019-11-23,175.01
2019-11-24,170.88
2019-11-25,168.3
2019-11-26,166.23
2019-11-27,166.75
2019-11-28,164.17
2019-11-29,165.72
2019-11-30,167.78
2019-12-01,165.72
2019-12-02,169.33
2019-12-03,169.33
2019-12-04,173.46
2019-12-05,167.78
2019-12-06,166.23
2019-12-07,167.26
2019-12-08,171.4
2019-12-09,171.91
2019-12-10,177.07
2019-12-11,180.17
2019-12-12,185.34
2019-12-13,187.4
2019-12-14,185.34
2019-12-15,181.72
2019-12-16,181.72
2019-12-17,182.24
2019-12-18,173.46
2019-12-19,170.36
2019-12-20,179.14
2019-12-21,172.43
2019-12-22,168.81
2019-12-23,166.23
2019-12-24,172.43
2019-12-25,184.82
2019-12-26,180.17
2019-12-27,191.02
2019-12-28,209.42
2019-12-29,188.43
2019-12-31,37.96
2020-01-01,170.88
2020-01-02,160.55
2020-01-03,164.17
2020-01-04,176.04
2020-01-05,199.28
2020-01-06,180.69
2020-01-07,169.85
2020-01-08,192.56
2020-01-09,202.49
2020-01-10,189.98
2020-01-11,177.07
2020-01-12,179.14
2020-01-13,220.32
2020-01-14,191.53
2020-01-15,176.04
2020-01-16,171.4
2020-01-17,180.17
2020-01-18,195.15
2020-01-19,183.27
2020-01-20,191.53
2020-01-21,197.21
2020-01-22,179.14
2020-01-23,169.33
2020-01-24,175.53
2020-01-25,176.56
2020-01-26,186.89
2020-01-27,185.34
2020-01-28,193.6
2020-01-29,187.92
2020-01-30,195.15
2020-01-31,208.43
2020-02-01,196.18
2020-02-02,181.72
2020-02-03,176.56
2020-02-04,184.82
2020-02-05,179.66
2020-02-06,185.34
2020-02-07,184.82
2020-02-08,190.5
2020-02-09,205.46
2020-02-10,195.66
2020-02-11,188.95
2020-02-12,183.79
2020-02-13,180.17
2020-02-14,175.01
2020-02-15,191.53
2020-02-16,215.37
2020-02-17,216.36
2020-02-18,213.39
2020-02-19,196.18
2020-02-20,196.18
2020-02-21,210.41
2020-02-22,198.24
2020-02-23,197.21
2020-02-24,199.28
2020-02-25,210.41
2020-02-26,210.41
2020-02-27,209.42
2020-02-28,223.3
2020-02-29,224.29
2020-03-01,206.45
2020-03-02,207.44
2020-03-03,197.73
2020-03-04,195.66
2020-03-05,188.43
2020-03-06,185.85
2020-03-07,187.4
2020-03-08,201.5
2020-03-09,199.79
2020-03-10,216.36
2020-03-11,197.73
2020-03-12,202.49
2020-03-13,242.13
2020-03-14,283.75
2020-03-15,270.86
2020-03-16,207.44
2020-03-17,210.41
2020-03-18,226.27
2020-03-19,291.68
2020-03-20,278.79
2020-03-21,226.27
2020-03-22,220.32
2020-03-23,228.25
2020-03-24,213.39
2020-03-25,229.24
2020-03-26,221.32
2020-03-27,278.79
2020-03-28,239.15
2020-03-29,257.98
2020-03-31,64.86
2020-04-01,219.33
2020-04-02,225.28
2020-04-03,223.3
2020-04-04,250.05
2020-04-05,262.94
2020-04-06,241.14
2020-04-07,214.38
2020-04-08,221.32
2020-04-09,207.44
2020-04-10,206.45
2020-04-11,215.37
2020-04-12,219.33
2020-04-13,202.49
2020-04-14,183.27
2020-04-15,192.05
2020-04-16,192.05
2020-04-17,194.63
2020-04-18,201.5
2020-04-19,202.49
2020-04-20,204.47
2020-04-21,206.45
2020-04-22,196.7
2020-04-23,191.02
2020-04-24,186.89
2020-04-25,179.66
2020-04-26,159.0
2020-04-27,151.26
2020-04-28,146.55
2020-04-29,151.77
2020-04-30,155.91
2020-05-01,158.49
2020-05-02,154.87
2020-05-03,151.26
2020-05-04,158.49
2020-05-05,160.55
2020-05-06,172.43
2020-05-07,172.94
2020-05-08,165.72
2020-05-09,169.85
2020-05-10,163.65
2020-05-11,157.97
2020-05-12,156.42
2020-05-13,162.1
2020-05-14,159.0
2020-05-15,162.1
2020-05-16,161.58
2020-05-17,172.43
2020-05-18,170.36
2020-05-19,157.45
2020-05-20,156.94
2020-05-21,160.04
2020-05-22,173.46
2020-05-23,186.37
2020-05-24,187.92
2020-05-25,184.3
2020-05-26,177.59
2020-05-27,167.26
2020-05-28,156.42
2020-05-29,151.77
2020-05-30,144.09
2020-05-31,151.77
2020-06-01,155.39
2020-06-02,155.39
2020-06-03,155.91
2020-06-04,156.42
2020-06-05,153.32
2020-06-06,152.81
2020-06-07,134.24
2020-06-08,129.32
2020-06-09,126.85
2020-06-10,121.93
2020-06-11,139.17
2020-06-12,146.55
2020-06-13,136.7
2020-06-14,131.78
2020-06-15,166.75
2020-06-16,131.78
2020-06-17,134.24
2020-06-18,129.32
2020-06-19,134.24
2020-06-20,131.78
2020-06-21,136.7
2020-06-22,139.17
2020-06-23,112.08
2020-06-24,139.17
2020-06-25,134.24
2020-06-26,134.24
2020-06-27,134.24
2020-06-28,121.93
2020-06-29,136.7
2020-06-30,141.63
2020-07-01,129.32
2020-07-02,129.32
2020-07-03,126.85
2020-07-04,129.32
2020-07-05,126.85
2020-07-06,131.78
2020-07-07,153.84
2020-07-08,126.85
2020-07-09,131.78
2020-07-10,146.55
2020-07-11,146.55
2020-07-12,146.55
2020-07-13,141.63
2020-07-14,119.47
2020-07-15,131.78
2020-07-16,139.17
2020-07-17,131.78
2020-07-18,131.78
2020-07-19,141.63
2020-07-20,166.75
2020-07-21,153.32
2020-07-22,141.63
2020-07-23,129.32
2020-07-24,141.63
2020-07-25,151.26
2020-07-26,157.45
2020-07-27,154.87
2020-07-28,121.93
2020-07-29,139.17
2020-07-30,141.63
2020-07-31,149.02
2020-08-01,151.26
2020-08-02,154.36
2020-08-03,136.7
2020-08-04,126.85
2020-08-05,117.01
2020-08-06,151.26
2020-08-07,153.32
2020-08-08,129.32
2020-08-09,136.7
2020-08-10,152.81
2020-08-11,151.77
2020-08-12,141.63
2020-08-13,168.3
2020-08-14,159.0
2020-08-15,146.55
2020-08-16,153.32
2020-08-17,154.87
2020-08-18,154.36
2020-08-19,157.45
2020-08-20,154.36
2020-08-21,151.77
2020-08-22,124.39
2020-08-23,119.47
2020-08-24,151.26
2020-08-25,157.97
2020-08-26,154.87
2020-08-27,141.63
2020-08-28,154.87
2020-08-29,152.81
2020-08-30,152.29
2020-08-31,157.45
2020-09-01,156.42
2020-09-02,157.97
2020-09-03,162.1
2020-09-04,166.23
2020-09-05,162.1
2020-09-06,155.91
2020-09-07,154.87
2020-09-08,153.32
2020-09-09,126.85
2020-09-10,166.75
2020-09-11,160.55
2020-09-12,119.47
2020-09-13,151.77
2020-09-14,156.42
2020-09-15,149.02
2020-09-16,151.26
2020-09-17,167.78
2020-09-18,129.32
2020-09-19,146.55
2020-09-20,109.62
2020-09-21,126.85
2020-09-22,146.55
2020-09-23,124.39
2020-09-24,21.3
2020-09-25,131.78
2020-12-12,13.21
2020-12-13,9.43
2020-12-14,9.43
2020-12-15,8.49
2020-12-16,8.49
2020-12-17,51.99
2020-12-18,166.75
2020-12-19,165.2
2020-12-20,159.0
2020-12-21,152.81
2020-12-22,159.0
2020-12-23,162.62
2020-12-24,167.78
2020-12-25,170.36
2020-12-26,172.43
2020-12-27,167.26
2020-12-28,160.55
2020-12-29,156.94
2020-12-30,164.17
2020-12-31,165.72
2021-01-01,170.88
2021-01-02,168.81
2021-01-03,178.11
2021-01-04,184.82
2021-01-05,189.47
2021-01-06,177.07
2021-01-07,170.36
2021-01-08,177.07
2021-01-09,174.49
2021-01-10,176.56
2021-01-11,188.43
2021-01-12,212.4
2021-01-13,167.78
2021-01-14,181.72
2021-01-15,197.21
2021-01-16,191.53
2021-01-17,188.43
2021-01-18,195.15
2021-01-19,186.89
2021-01-20,197.21
2021-01-21,198.24
2021-01-22,198.24
2021-01-23,199.28
2021-01-24,197.73
2021-01-25,193.6
2021-01-26,191.02
2021-01-27,196.7
2021-01-28,190.5
2021-01-29,199.79
2021-01-30,190.5
2021-01-31,179.66
2021-02-01,185.34
2021-02-02,171.91
2021-02-03,166.23
2021-02-04,181.21
2021-02-05,198.76
2021-02-06,235.19
2021-02-07,207.44
2021-02-08,191.02
2021-02-09,154.87
2021-02-10,156.42
2021-02-11,160.55
2021-02-12,171.4
2021-02-13,182.24
2021-02-14,185.85
2021-02-15,193.6
2021-02-16,193.08
2021-02-17,190.5
2021-02-18,202.49
2021-02-19,189.47
2021-02-20,181.21
2021-02-21,184.3
2021-02-22,178.11
2021-02-23,191.02
2021-02-24,204.47
2021-02-25,192.05
2021-02-26,193.6
2021-02-27,210.41
2021-02-28,213.39
2021-03-01,208.43
2021-03-02,208.43
2021-03-03,224.29
2021-03-04,207.44
2021-03-05,195.66
2021-03-06,220.32
2021-03-07,242.13
