Date,AQI
30/03/2018,29
31/03/2018,28
01/04/2018,28
02/04/2018,30
03/04/2018,30
04/04/2018,33
05/04/2018,35
06/04/2018,36
07/04/2018,29
08/04/2018,24
09/04/2018,23
10/04/2018,21
11/04/2018,24
12/04/2018,25
13/04/2018,25
14/04/2018,19
15/04/2018,19
16/04/2018,19
17/04/2018,23
18/04/2018,18
19/04/2018,26
20/04/2018,23
21/04/2018,26
22/04/2018,24
23/04/2018,23
24/04/2018,19
25/04/2018,16
26/04/2018,17
27/04/2018,14
28/04/2018,25
29/04/2018,27
30/04/2018,20
01/05/2018,20
02/05/2018,23
03/05/2018,23
04/05/2018,24
05/05/2018,20
06/05/2018,24
07/05/2018,22
08/05/2018,27
09/05/2018,27
10/05/2018,25
11/05/2018,25
12/05/2018,22
13/05/2018,26
14/05/2018,26
15/05/2018,20
16/05/2018,21
17/05/2018,26
18/05/2018,20
19/05/2018,19
20/05/2018,18
21/05/2018,20
22/05/2018,23
23/05/2018,15
24/05/2018,24
25/05/2018,19
26/05/2018,16
27/05/2018,18
28/05/2018,18
29/05/2018,21
30/05/2018,22
31/05/2018,20
01/06/2018,18
02/06/2018,15
03/06/2018,17
04/06/2018,20
05/06/2018,25
06/06/2018,30
07/06/2018,34
08/06/2018,28
09/06/2018,26
10/06/2018,42
11/06/2018,45
12/06/2018,48
13/06/2018,44
14/06/2018,39
15/06/2018,45
16/06/2018,35
17/06/2018,21
18/06/2018,11
19/06/2018,16
20/06/2018,19
21/06/2018,21
22/06/2018,27
23/06/2018,19
24/06/2018,13
25/06/2018,14
26/06/2018,14
27/06/2018,18
28/06/2018,24
29/06/2018,28
30/06/2018,24
01/07/2018,23
02/07/2018,17
03/07/2018,22
04/07/2018,31
05/07/2018,36
06/07/2018,32
07/07/2018,33
08/07/2018,37
09/07/2018,22
10/07/2018,14
11/07/2018,22
12/07/2018,31
13/07/2018,38
14/07/2018,49
15/07/2018,41
16/07/2018,38
17/07/2018,31
18/07/2018,29
19/07/2018,44
20/07/2018,27
21/07/2018,19
22/07/2018,21
23/07/2018,26
24/07/2018,27
25/07/2018,32
26/07/2018,29
27/07/2018,22
28/07/2018,17
29/07/2018,19
30/07/2018,13
31/07/2018,12
01/08/2018,12
02/08/2018,21
03/08/2018,28
04/08/2018,20
05/08/2018,17
06/08/2018,22
07/08/2018,25
08/08/2018,24
09/08/2018,19
10/08/2018,17
11/08/2018,24
12/08/2018,35
13/08/2018,42
14/08/2018,46
15/08/2018,58
16/08/2018,113
17/08/2018,67
18/08/2018,48
19/08/2018,66
20/08/2018,57
21/08/2018,59
22/08/2018,42
23/08/2018,14
24/08/2018,35
25/08/2018,53
26/08/2018,59
27/08/2018,61
28/08/2018,65
29/08/2018,70
30/08/2018,63
31/08/2018,63
01/09/2018,60
02/09/2018,56
03/09/2018,39
04/09/2018,46
05/09/2018,36
06/09/2018,36
07/09/2018,47
08/09/2018,34
09/09/2018,32
10/09/2018,35
11/09/2018,55
12/09/2018,44
13/09/2018,50
14/09/2018,30
15/09/2018,20
16/09/2018,17
17/09/2018,25
18/09/2018,45
19/09/2018,47
20/09/2018,55
21/09/2018,54
22/09/2018,34
23/09/2018,39
24/09/2018,52
25/09/2018,52
26/09/2018,59
27/09/2018,58
28/09/2018,51
29/09/2018,48
30/09/2018,59
01/10/2018,64
02/10/2018,58
03/10/2018,39
04/10/2018,35
05/10/2018,47
06/10/2018,44
07/10/2018,34
08/10/2018,34
09/10/2018,27
