Date,AQI
13/05/2016,20
14/05/2016,19
15/05/2016,26
16/05/2016,26
17/05/2016,20
18/05/2016,22
19/05/2016,25
20/05/2016,26
21/05/2016,26
22/05/2016,19
23/05/2016,17
24/05/2016,15
25/05/2016,22
26/05/2016,25
27/05/2016,25
28/05/2016,22
29/05/2016,23
30/05/2016,22
31/05/2016,18
01/06/2016,19
02/06/2016,21
03/06/2016,22
04/06/2016,15
05/06/2016,19
06/06/2016,25
07/06/2016,25
08/06/2016,21
09/06/2016,26
10/06/2016,24
11/06/2016,25
12/06/2016,21
13/06/2016,17
14/06/2016,21
15/06/2016,24
16/06/2016,22
17/06/2016,17
18/06/2016,20
19/06/2016,17
20/06/2016,16
21/06/2016,28
22/06/2016,25
23/06/2016,24
24/06/2016,24
25/06/2016,26
26/06/2016,23
27/06/2016,25
28/06/2016,25
29/06/2016,31
30/06/2016,27
01/07/2016,23
02/07/2016,34
03/07/2016,35
04/07/2016,47
05/07/2016,39
07/07/2016,44
08/07/2016,38
09/07/2016,29
10/07/2016,33
11/07/2016,30
12/07/2016,38
13/07/2016,29
14/07/2016,28
15/07/2016,24
16/07/2016,24
17/07/2016,20
18/07/2016,22
19/07/2016,20
20/07/2016,21
21/07/2016,24
22/07/2016,20
23/07/2016,26
24/07/2016,20
25/07/2016,18
26/07/2016,20
27/07/2016,18
28/07/2016,22
29/07/2016,33
30/07/2016,26
31/07/2016,25
01/08/2016,26
02/08/2016,19
03/08/2016,25
04/08/2016,25
05/08/2016,26
06/08/2016,27
07/08/2016,29
08/08/2016,29
09/08/2016,33
10/08/2016,33
11/08/2016,33
12/08/2016,31
13/08/2016,33
14/08/2016,32
15/08/2016,36
16/08/2016,34
17/08/2016,31
18/08/2016,42
19/08/2016,32
20/08/2016,30
21/08/2016,31
22/08/2016,32
23/08/2016,32
24/08/2016,32
25/08/2016,29
26/08/2016,24
27/08/2016,24
28/08/2016,29
29/08/2016,29
30/08/2016,29
31/08/2016,21
01/09/2016,16
02/09/2016,19
03/09/2016,20
04/09/2016,19
05/09/2016,22
06/09/2016,19
07/09/2016,23
08/09/2016,19
09/09/2016,17
10/09/2016,22
11/09/2016,22
12/09/2016,21
13/09/2016,23
14/09/2016,31
15/09/2016,30
16/09/2016,26
17/09/2016,24
18/09/2016,23
19/09/2016,24
20/09/2016,23
21/09/2016,20
22/09/2016,22
23/09/2016,19
24/09/2016,22
25/09/2016,23
26/09/2016,20
27/09/2016,22
28/09/2016,24
29/09/2016,28
30/09/2016,21
01/10/2016,25
05/10/2016,18
06/10/2016,21
07/10/2016,20
08/10/2016,21
09/10/2016,17
10/10/2016,19
11/10/2016,24
12/10/2016,29
13/10/2016,21
14/10/2016,24
15/10/2016,19
16/10/2016,20
17/10/2016,21
18/10/2016,18
19/10/2016,23
20/10/2016,33
21/10/2016,29
22/10/2016,44
23/10/2016,39
24/10/2016,24
25/10/2016,24
26/10/2016,25
27/10/2016,30
28/10/2016,25
29/10/2016,26
30/10/2016,30
31/10/2016,26
01/11/2016,28
02/11/2016,24
03/11/2016,24
04/11/2016,29
05/11/2016,30
06/11/2016,31
07/11/2016,24
08/11/2016,23
09/11/2016,27
10/11/2016,30
11/11/2016,28
12/11/2016,30
13/11/2016,32
14/11/2016,28
15/11/2016,28
16/11/2016,25
17/11/2016,26
18/11/2016,30
19/11/2016,33
20/11/2016,27
21/11/2016,25
22/11/2016,23
23/11/2016,25
24/11/2016,25
25/11/2016,24
26/11/2016,33
27/11/2016,29
28/11/2016,28
29/11/2016,32
30/11/2016,26
01/12/2016,25
02/12/2016,24
03/12/2016,24
04/12/2016,34
05/12/2016,30
06/12/2016,27
07/12/2016,28
08/12/2016,32
09/12/2016,26
10/12/2016,25
11/12/2016,24
12/12/2016,26
13/12/2016,29
14/12/2016,35
15/12/2016,40
16/12/2016,45
17/12/2016,38
18/12/2016,32
19/12/2016,32
20/12/2016,29
21/12/2016,26
22/12/2016,26
23/12/2016,25
24/12/2016,29
25/12/2016,27
26/12/2016,28
27/12/2016,26
28/12/2016,25
29/12/2016,27
30/12/2016,24
31/12/2016,26
01/01/2017,25
02/01/2017,27
03/01/2017,23
04/01/2017,24
05/01/2017,32
06/01/2017,26
07/01/2017,30
08/01/2017,29
09/01/2017,33
10/01/2017,27
11/01/2017,39
12/01/2017,29
13/01/2017,31
14/01/2017,29
15/01/2017,35
16/01/2017,35
17/01/2017,32
18/01/2017,29
19/01/2017,31
20/01/2017,24
21/01/2017,23
22/01/2017,21
23/01/2017,21
24/01/2017,22
25/01/2017,24
26/01/2017,27
27/01/2017,27
28/01/2017,29
29/01/2017,32
30/01/2017,30
31/01/2017,27
01/02/2017,26
02/02/2017,25
03/02/2017,21
04/02/2017,28
05/02/2017,27
06/02/2017,26
07/02/2017,31
08/02/2017,43
09/02/2017,40
10/02/2017,41
11/02/2017,33
12/02/2017,41
13/02/2017,37
14/02/2017,38
15/02/2017,40
16/02/2017,36
17/02/2017,29
18/02/2017,24
19/02/2017,25
20/02/2017,29
21/02/2017,28
22/02/2017,30
23/02/2017,25
24/02/2017,27
25/02/2017,27
26/02/2017,26
27/02/2017,26
28/02/2017,31
01/03/2017,32
02/03/2017,34
03/03/2017,29
04/03/2017,33
05/03/2017,30
06/03/2017,32
07/03/2017,36
08/03/2017,37
09/03/2017,37
10/03/2017,31
11/03/2017,32
12/03/2017,30
13/03/2017,28
14/03/2017,36
15/03/2017,38
16/03/2017,31
17/03/2017,26
18/03/2017,25
19/03/2017,31
20/03/2017,40
21/03/2017,36
22/03/2017,35
23/03/2017,31
24/03/2017,31
25/03/2017,26
26/03/2017,22
27/03/2017,32
28/03/2017,32
29/03/2017,28
30/03/2017,26
31/03/2017,26
01/04/2017,27
02/04/2017,29
03/04/2017,26
04/04/2017,23
05/04/2017,25
06/04/2017,23
07/04/2017,23
08/04/2017,27
09/04/2017,32
10/04/2017,30
11/04/2017,31
12/04/2017,28
13/04/2017,32
14/04/2017,36
18/02/2018,17
19/02/2018,16
20/02/2018,15
21/02/2018,14
22/02/2018,15
23/02/2018,17
24/02/2018,20
25/02/2018,27
26/02/2018,18
27/02/2018,15
28/02/2018,16
01/03/2018,18
02/03/2018,15
03/03/2018,15
04/03/2018,13
05/03/2018,12
06/03/2018,18
07/03/2018,23
08/03/2018,16
09/03/2018,17
10/03/2018,17
11/03/2018,17
12/03/2018,21
13/03/2018,21
14/03/2018,19
15/03/2018,20
16/03/2018,15
17/03/2018,18
18/03/2018,19
19/03/2018,19
20/03/2018,23
21/03/2018,15
22/03/2018,16
23/03/2018,19
24/03/2018,18
25/03/2018,18
26/03/2018,17
27/03/2018,20
28/03/2018,21
29/03/2018,21
30/03/2018,19
31/03/2018,26
01/04/2018,31
02/04/2018,42
03/04/2018,37
04/04/2018,31
05/04/2018,24
06/04/2018,22
07/04/2018,20
08/04/2018,23
09/04/2018,23
10/04/2018,23
11/04/2018,20
12/04/2018,17
13/04/2018,16
14/04/2018,13
15/04/2018,16
16/04/2018,18
17/04/2018,18
18/04/2018,19
19/04/2018,18
20/04/2018,19
21/04/2018,16
22/04/2018,15
23/04/2018,22
24/04/2018,17
25/04/2018,15
26/04/2018,14
27/04/2018,15
28/04/2018,18
29/04/2018,17
30/04/2018,16
01/05/2018,18
02/05/2018,20
03/05/2018,18
04/05/2018,16
05/05/2018,18
06/05/2018,17
07/05/2018,16
08/05/2018,15
09/05/2018,23
10/05/2018,16
11/05/2018,18
12/05/2018,16
13/05/2018,17
14/05/2018,23
15/05/2018,21
16/05/2018,17
17/05/2018,18
18/05/2018,13
19/05/2018,16
20/05/2018,18
21/05/2018,14
22/05/2018,18
23/05/2018,14
24/05/2018,15
25/05/2018,15
26/05/2018,18
27/05/2018,18
28/05/2018,16
29/05/2018,14
30/05/2018,18
31/05/2018,18
01/06/2018,13
02/06/2018,13
03/06/2018,15
05/06/2018,31
06/06/2018,31
07/06/2018,30
08/06/2018,24
09/06/2018,22
10/06/2018,22
11/06/2018,34
12/06/2018,48
13/06/2018,37
14/06/2018,34
15/06/2018,48
16/06/2018,26
17/06/2018,30
18/06/2018,21
19/06/2018,22
20/06/2018,26
21/06/2018,30
22/06/2018,20
23/06/2018,18
24/06/2018,23
25/06/2018,17
26/06/2018,12
27/06/2018,12
28/06/2018,12
29/06/2018,17
30/06/2018,14
01/07/2018,12
02/07/2018,11
03/07/2018,13
04/07/2018,13
05/07/2018,14
06/07/2018,20
07/07/2018,16
08/07/2018,20
09/07/2018,21
10/07/2018,16
11/07/2018,16
12/07/2018,14
13/07/2018,16
14/07/2018,18
15/07/2018,20
16/07/2018,27
17/07/2018,30
18/07/2018,35
19/07/2018,30
20/07/2018,30
21/07/2018,21
22/07/2018,20
23/07/2018,24
24/07/2018,29
25/07/2018,31
26/07/2018,27
27/07/2018,24
28/07/2018,31
29/07/2018,29
30/07/2018,36
31/07/2018,32
01/08/2018,17
02/08/2018,16
03/08/2018,19
04/08/2018,23
05/08/2018,28
06/08/2018,25
07/08/2018,24
08/08/2018,29
09/08/2018,26
10/08/2018,25
11/08/2018,26
12/08/2018,30
13/08/2018,34
14/08/2018,39
15/08/2018,46
16/08/2018,65
17/08/2018,75
18/08/2018,67
19/08/2018,70
20/08/2018,71
21/08/2018,66
22/08/2018,71
23/08/2018,61
24/08/2018,53
25/08/2018,58
26/08/2018,64
27/08/2018,66
28/08/2018,69
29/08/2018,63
30/08/2018,58
31/08/2018,57
01/09/2018,53
02/09/2018,42
03/09/2018,30
04/09/2018,36
05/09/2018,33
06/09/2018,29
07/09/2018,39
08/09/2018,52
09/09/2018,33
10/09/2018,36
11/09/2018,34
12/09/2018,23
13/09/2018,38
14/09/2018,44
15/09/2018,52
16/09/2018,58
17/09/2018,63
18/09/2018,53
19/09/2018,53
20/09/2018,48
21/09/2018,39
22/09/2018,34
23/09/2018,43
24/09/2018,52
25/09/2018,53
26/09/2018,48
27/09/2018,58
28/09/2018,56
29/09/2018,59
30/09/2018,57
01/10/2018,52
02/10/2018,51
03/10/2018,36
04/10/2018,38
05/10/2018,34
06/10/2018,34
07/10/2018,42
08/10/2018,49
09/10/2018,45
10/10/2018,48
11/10/2018,46
12/10/2018,51
13/10/2018,53
14/10/2018,38
15/10/2018,22
16/10/2018,23
17/10/2018,32
18/10/2018,23
19/10/2018,22
20/10/2018,25
21/10/2018,34
22/10/2018,27
23/10/2018,22
24/10/2018,26
25/10/2018,61
26/10/2018,49
27/10/2018,43
28/10/2018,48
29/10/2018,40
30/10/2018,51
31/10/2018,42
01/11/2018,33
02/11/2018,37
03/11/2018,30
04/11/2018,30
05/11/2018,28
06/11/2018,25
07/11/2018,17
08/11/2018,18
09/11/2018,24
10/11/2018,29
11/11/2018,21
12/11/2018,19
13/11/2018,20
14/11/2018,27
15/11/2018,17
16/11/2018,18
17/11/2018,20
18/11/2018,29
19/11/2018,53
20/11/2018,46
21/11/2018,49
22/11/2018,45
23/11/2018,23
24/11/2018,28
25/11/2018,40
26/11/2018,30
27/11/2018,32
28/11/2018,41
29/11/2018,28
30/11/2018,32
01/12/2018,32
02/12/2018,32
03/12/2018,41
04/12/2018,39
05/12/2018,25
06/12/2018,32
07/12/2018,29
08/12/2018,28
09/12/2018,39
10/12/2018,28
11/12/2018,40
12/12/2018,29
13/12/2018,31
14/12/2018,25
15/12/2018,38
16/12/2018,33
17/12/2018,30
18/12/2018,50
19/12/2018,51
