date,relative_humidity_2m,temperature_2m_c,wind_speed_10m_km_h,
20/12/2024,162.62,62.5,28.12,9.11
21/12/2024,164.17,63.38,28.49,9.28
22/12/2024,162.1,61.79,28.7,10.42
23/12/2024,168.3,60.17,28.49,11.3
24/12/2024,164.17,68.08,28.72,9.68
25/12/2024,167.26,65.67,29.03,13.42
26/12/2024,170.88,60.79,28.08,15.05
27/12/2024,163.13,65.5,27.71,12.7
28/12/2024,155.39,61.54,28.66,11.98
29/12/2024,152.81,69.46,28.01,12.43
